task,episode,step,joint_name,position
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,154,robot0_joint2,1.6366940169536848
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,154,robot0_joint4,-0.10407431678674114
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,155,robot0_joint2,1.6378178634814051
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,155,robot0_joint4,-0.10207176384470218
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,156,robot0_joint2,1.6389414097726327
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,156,robot0_joint4,-0.09978550025386115
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,157,robot0_joint2,1.6402465246909195
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,157,robot0_joint4,-0.09724907305500707
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,158,robot0_joint2,1.6402901352671129
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,158,robot0_joint4,-0.09374107266545585
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,159,robot0_joint2,1.6398737281541682
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,159,robot0_joint4,-0.0894727326779766
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,160,robot0_joint2,1.6401781861871407
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,160,robot0_joint4,-0.0864901613376976
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,161,robot0_joint2,1.640316045379408
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,161,robot0_joint4,-0.08340284407664222
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,162,robot0_joint2,1.6405084259463314
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,162,robot0_joint4,-0.0794814059950424
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,163,robot0_joint2,1.6396199301011365
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,163,robot0_joint4,-0.07331494640209608
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,164,robot0_joint2,1.6369491868106438
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,164,robot0_joint4,-0.06886476175661249
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,165,robot0_joint2,1.6316114716544237
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,165,robot0_joint4,-0.06956351206058127
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,166,robot0_joint2,1.625872063330971
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,166,robot0_joint4,-0.0697263168451955
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,167,robot0_joint2,1.6195332098898687
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,167,robot0_joint4,-0.0697468863064779
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,168,robot0_joint2,1.6124471527218875
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,168,robot0_joint4,-0.06977274069021568
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,169,robot0_joint2,1.6099398310291266
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,169,robot0_joint4,-0.07683725885340033
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,170,robot0_joint2,1.606988340380151
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,170,robot0_joint4,-0.08119488930715196
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,171,robot0_joint2,1.6069591923
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,171,robot0_joint4,-0.08858476734836285
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,172,robot0_joint2,1.6106352785140423
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,172,robot0_joint4,-0.10072597554205624
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,173,robot0_joint2,1.611494837133781
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,173,robot0_joint4,-0.10367109306109785
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,174,robot0_joint2,1.6089724461226478
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,174,robot0_joint4,-0.10008828473573637
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,175,robot0_joint2,1.6109021257326623
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,175,robot0_joint4,-0.10222887870720986
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,176,robot0_joint2,1.6153943135573632
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,176,robot0_joint4,-0.10618539379410427
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,177,robot0_joint2,1.6167753263279554
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,177,robot0_joint4,-0.10195301318420341
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,178,robot0_joint2,1.6159090504498062
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,178,robot0_joint4,-0.09393090151650972
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,179,robot0_joint2,1.614661741976256
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,179,robot0_joint4,-0.08580403577812873
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,180,robot0_joint2,1.6169590343723375
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,180,robot0_joint4,-0.08330912744240808
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,181,robot0_joint2,1.6179713879503617
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,181,robot0_joint4,-0.07905119599168842
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,182,robot0_joint2,1.620301663387333
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,182,robot0_joint4,-0.07713108385227414
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,183,robot0_joint2,1.6227499662559566
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,183,robot0_joint4,-0.0749590749061156
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,184,robot0_joint2,1.6237646375847674
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,184,robot0_joint4,-0.07014161674242834
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,185,robot0_joint2,1.6227286337023188
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,185,robot0_joint4,-0.06936315169342372
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,186,robot0_joint2,1.620365557079448
"Task(name='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate', language='pick up the black bowl next to the cookie box and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.pruned_init')",25,186,robot0_joint4,-0.06969556592586644
